non_word	real_word	jaro_winkler	levenshtein_distance	corpus	aspell_rank	aspell_n_candidates	edit_distance_rank	edit_distance_n_candidates
aheard	ahead	0.9666666666666667	1	birbeck	0	11	0	2
ade	aid	0.5555555555555555	2	birbeck	-1	38	-1	25
ame	aim	0.5555555555555555	2	birbeck	-1	40	-1	24
aer	air	0.7777777777777777	1	birbeck	2	21	4	10
ar	air	0.611111111111111	1	birbeck	17	52	27	41
are	air	0.5555555555555555	2	birbeck	-1	48	-1	1
hair	air	0.9166666666666666	1	birbeck	5	12	-1	1
aercraft	aircraft	0.9249999999999999	1	birbeck	0	11	0	1
airplan	airplane	0.975	1	birbeck	0	12	0	2
airpot	airport	0.9714285714285714	1	birbeck	0	18	0	1
alam	alarm	0.9533333333333333	1	birbeck	0	15	0	7
arlarm	alarm	0.8900000000000001	1	birbeck	0	17	0	1
alass	alas	0.96	1	birbeck	0	30	0	5
alchohol	alcohol	0.9375	1	birbeck	0	5	0	1
alcohal	alcohol	0.9428571428571428	1	birbeck	0	6	0	1
alphalpha	alfalfa	0.8052910052910053	4	birbeck	0	7	-1	1
algerbra	algebra	0.9464285714285714	1	birbeck	0	7	0	1
allienate	alienate	0.9703703703703703	1	birbeck	0	7	0	1
alick	alike	0.9066666666666667	2	birbeck	1	17	-1	5
alave	alive	0.8933333333333333	1	birbeck	1	32	0	4
alife	alive	0.9066666666666667	1	birbeck	1	41	2	3
aliv	alive	0.96	1	birbeck	0	69	0	1
a	all	0.7777777777777777	2	birbeck	-1	50	-1	1
at	all	0.611111111111111	2	birbeck	-1	50	-1	1
all_boys	all-boys	0.9416666666666667	1	birbeck	-1	18	-1	2
all_round	all-round	0.9481481481481482	1	birbeck	-1	9	-1	1
al-right	all right	0.9074074074074073	2	birbeck	-1	3	-1	1
al_right	all right	0.9074074074074073	2	birbeck	-1	3	-1	1
all-ready	all right	0.6296296296296297	5	birbeck	-1	14	-1	1
all-right	all right	0.9481481481481482	1	birbeck	-1	3	-1	1
all_wright	all right	0.9274074074074075	2	birbeck	-1	6	-1	1
allright	all right	0.9740740740740741	1	birbeck	0	5	-1	1
alright	all right	0.9407407407407408	2	birbeck	-1	3	-1	1
alriht	all right	0.9111111111111111	3	birbeck	-1	8	-1	1
alrite	all right	0.762962962962963	5	birbeck	-1	31	-1	16
alwright	all right	0.9074074074074073	2	birbeck	-1	5	-1	1
alsorts	all sorts	0.9407407407407408	2	birbeck	-1	31	-1	1
alicated	allocated	0.9074074074074073	2	birbeck	0	17	1	13
allatmont	allotment	0.9189814814814814	2	birbeck	0	11	0	1
allottment	allotment	0.9355555555555555	1	birbeck	0	3	0	1
alockmant	allotment	0.8222222222222222	4	birbeck	0	13	-1	1
alockment	allotment	0.8814814814814814	3	birbeck	0	12	-1	1
alockments	allotment	0.7845502645502646	4	birbeck	-1	18	-1	1
alopment	allotment	0.8312169312169313	2	birbeck	3	7	2	3
alot_ment	allotment	0.9407407407407408	2	birbeck	0	9	0	1
alotmant	allotment	0.9074074074074073	2	birbeck	0	7	0	1
alotment	allotment	0.9703703703703703	1	birbeck	0	9	0	1
alotmit	allotment	0.873015873015873	3	birbeck	0	13	-1	1
alotmont	allotment	0.9074074074074073	2	birbeck	0	9	0	1
alottmant	allotment	0.8814814814814814	3	birbeck	0	8	-1	1
alottment	allotment	0.9407407407407408	2	birbeck	0	14	0	1
arlotment	allotment	0.9333333333333333	1	birbeck	0	5	0	1
atlotment	allotment	0.8958333333333333	1	birbeck	0	12	0	1
atolment	allotment	0.9291666666666667	3	birbeck	0	9	-1	3
atoment	allotment	0.8904761904761904	3	birbeck	2	26	-1	7
lockment	allotment	0.6944444444444443	4	birbeck	-1	8	-1	2
lotmt	allotment	0.7481481481481481	4	birbeck	-1	20	-1	13
alloted	allotted	0.975	1	birbeck	2	20	0	4
alow	allow	0.9466666666666665	1	birbeck	0	11	0	10
allowence	allowance	0.9305555555555555	1	birbeck	0	5	0	1
alloud	allowed	0.9095238095238095	2	birbeck	3	18	-1	1
aloud	allowed	0.8323809523809523	3	birbeck	-1	31	-1	1
alowed	allowed	0.9619047619047619	1	birbeck	0	22	0	7
oloud	allowed	0.6761904761904761	4	birbeck	-1	13	-1	3
all_most	almost	0.9333333333333333	2	birbeck	0	15	0	1
allmost	almost	0.9619047619047619	1	birbeck	2	17	0	1
a_lone	alone	0.9500000000000001	1	birbeck	0	50	0	1
alon	alone	0.96	1	birbeck	0	14	0	8
aloun	alone	0.9066666666666667	2	birbeck	1	47	-1	1
alown	alone	0.9066666666666667	2	birbeck	0	49	-1	3
aling	along	0.8933333333333333	1	birbeck	7	23	6	16
all	along	0.6888888888888888	3	birbeck	-1	36	-1	1
allong	along	0.9555555555555556	1	birbeck	0	31	0	1
alog	along	0.9533333333333333	1	birbeck	0	8	0	8
alfpint	alpine	0.8793650793650793	2	birbeck	0	18	0	1
alkine	alpine	0.9111111111111112	1	birbeck	1	19	0	1
allpine	alpine	0.9619047619047619	1	birbeck	2	21	0	1
almpine	alpine	0.9619047619047619	1	birbeck	0	26	0	1
alpain	alpine	0.9222222222222223	2	birbeck	0	25	0	9
alpan	alpine	0.8755555555555556	2	birbeck	3	21	3	31
alpane	alpine	0.9222222222222223	1	birbeck	0	37	0	1
alpen	alpine	0.9144444444444445	2	birbeck	2	27	-1	2
alphine	alpine	0.9666666666666667	1	birbeck	0	19	0	1
alpin	alpine	0.9666666666666667	1	birbeck	0	35	0	2
alren	alpine	0.7911111111111111	3	birbeck	-1	29	-1	1
altilen	alpine	0.826031746031746	3	birbeck	-1	13	-1	2
amplying	alpine	0.7775000000000001	4	birbeck	-1	9	-1	2
aopin	alpine	0.8400000000000001	2	birbeck	4	11	4	33
apne	alpine	0.8999999999999999	2	birbeck	-1	5	-1	4
apying	alpine	0.7999999999999999	3	birbeck	-1	11	-1	3
athes	alpine	0.5777777777777778	5	birbeck	-1	92	-1	4
elespin	alpine	0.746031746031746	4	birbeck	5	13	-1	1
elmpine	alpine	0.8492063492063492	2	birbeck	3	23	2	5
elpine	alpine	0.888888888888889	1	birbeck	1	13	0	1
elpone	alpine	0.7777777777777777	2	birbeck	7	18	6	7
eltide	alpine	0.6666666666666666	3	birbeck	-1	25	-1	1
empland	alpine	0.5317460317460317	5	birbeck	-1	13	-1	6
oupins	alpine	0.6666666666666666	3	birbeck	-1	20	-1	22
out_pine	alpine	0.7222222222222222	4	birbeck	-1	16	-1	2
outpaim	alpine	0.5396825396825397	6	birbeck	-1	14	-1	2
outpain	alpine	0.6428571428571429	5	birbeck	-1	14	-1	6
outpen	alpine	0.5555555555555555	5	birbeck	-1	28	-1	15
plin	alpine	0.8055555555555555	3	birbeck	-1	10	-1	4
umpart	alpine	0.4444444444444444	5	birbeck	-1	29	-1	1
all	already	0.6507936507936508	5	birbeck	-1	36	-1	1
all_ready	already	0.9407407407407408	2	birbeck	0	14	0	1
allready	already	0.9666666666666667	1	birbeck	2	16	0	1
al_right	alright	0.9666666666666667	1	birbeck	0	3	0	1
all	alright	0.6507936507936508	5	birbeck	-1	36	-1	1
all_right	alright	0.9407407407407408	2	birbeck	0	3	0	1
allright	alright	0.9666666666666667	1	birbeck	2	5	0	1
alsation	alsatian	0.95	1	birbeck	-1	11	-1	9
all	also	0.7222222222222222	2	birbeck	-1	36	-1	1
alls	also	0.8666666666666667	2	birbeck	-1	44	-1	20
allso	also	0.9466666666666665	1	birbeck	2	83	0	1
alss	also	0.8833333333333334	1	birbeck	3	21	2	9
aslo	also	0.9249999999999999	2	birbeck	2	6	0	1
aso	also	0.9166666666666666	1	birbeck	0	16	0	9
olso	also	0.8333333333333334	1	birbeck	1	4	1	2
allthough	although	0.9703703703703703	1	birbeck	2	34	0	1
allthouth	although	0.9074074074074073	2	birbeck	0	20	0	1
allthow	although	0.8238095238095238	4	birbeck	5	32	-1	1
alough	although	0.8444444444444443	2	birbeck	3	6	-1	2
athough	although	0.9625	1	birbeck	0	23	0	2
attough	although	0.7821428571428571	2	birbeck	-1	48	3	4
actemeter	altimeter	0.780952380952381	2	birbeck	6	16	0	1
aelmter	altimeter	0.8071428571428572	4	birbeck	13	41	-1	3
alametr	altimeter	0.8285714285714285	3	birbeck	-1	11	-1	3
alemetor	altimeter	0.8693121693121693	3	birbeck	0	24	-1	1
alilmeter	altimeter	0.9407407407407408	2	birbeck	0	17	0	1
alitorniter	altimeter	0.7675805675805676	5	birbeck	10	12	-1	1
alltimeter	altimeter	0.9733333333333334	1	birbeck	0	3	0	1
alpremeter	altimeter	0.7845502645502646	3	birbeck	2	12	-1	1
alptmtr	altimeter	0.873015873015873	4	birbeck	0	6	-1	1
altameter	altimeter	0.9481481481481482	1	birbeck	0	4	0	1
altemeter	altimeter	0.8898148148148148	1	birbeck	0	4	0	1
altemiter	altimeter	0.9740740740740741	2	birbeck	0	13	0	1
altemtor	altimeter	0.8856481481481482	3	birbeck	1	12	-1	1
altermeter	altimeter	0.8690740740740741	2	birbeck	4	13	0	1
altermetor	altimeter	0.8690740740740741	3	birbeck	2	10	-1	1
altermetre	altimeter	0.8690740740740741	4	birbeck	0	3	-1	1
alterneeter	altimeter	0.8299663299663299	4	birbeck	8	9	-1	1
alteymeter	altimeter	0.8690740740740741	2	birbeck	0	4	0	1
alti_meter	altimeter	0.98	1	birbeck	0	8	0	1
altimeater	altimeter	0.98	1	birbeck	0	6	0	1
altimeeter	altimeter	0.9577777777777777	1	birbeck	0	3	0	1
altimetor	altimeter	0.9555555555555556	1	birbeck	0	3	0	1
altimetre	altimeter	0.9777777777777777	2	birbeck	0	7	0	1
altimiter	altimeter	0.9305555555555555	1	birbeck	0	6	0	1
altometer	altimeter	0.9481481481481482	1	birbeck	2	9	0	1
alttemeter	altimeter	0.8982407407407408	2	birbeck	0	4	0	1
andtamter	altimeter	0.75	4	birbeck	-1	10	-1	1
antermeter	altimeter	0.7576190476190476	3	birbeck	9	11	-1	1
armar	altimeter	0.5407407407407407	6	birbeck	-1	38	-1	1
ateleimer	altimeter	0.8208333333333333	5	birbeck	-1	5	-1	1
atemeter	altimeter	0.8101190476190476	2	birbeck	3	8	3	4
atenment	altimeter	0.6944444444444443	6	birbeck	-1	7	-1	3
atermeter	altimeter	0.780952380952381	3	birbeck	2	8	-1	1
atimeter	altimeter	0.9666666666666666	1	birbeck	0	11	0	1
atlemeter	altimeter	0.8208333333333333	3	birbeck	0	9	0	2
atlimeter	altimeter	0.9666666666666666	2	birbeck	0	7	0	1
attemeter	altimeter	0.780952380952381	2	birbeck	5	10	1	2
eletmeter	altimeter	0.7566137566137566	3	birbeck	0	9	-1	1
elimeter	altimeter	0.7890211640211641	2	birbeck	6	13	5	6
eltermeater	altimeter	0.7094757094757095	4	birbeck	1	10	-1	1
eltimeter	altimeter	0.9259259259259259	1	birbeck	0	7	0	1
eltimiter	altimeter	0.8042328042328042	2	birbeck	2	9	2	3
ettmiter	altimeter	0.6944444444444443	4	birbeck	13	22	-1	1
herthernats	altimeter	0.5367003367003367	10	birbeck	-1	24	-1	1
oltermeter	altimeter	0.7306878306878307	3	birbeck	3	10	-1	1
oulmender	altimeter	0.7037037037037037	6	birbeck	-1	17	-1	1
out_aneted	altimeter	0.6185185185185186	6	birbeck	-1	26	-1	1
outameater	altimeter	0.7783068783068784	4	birbeck	17	30	-1	1
outamenter	altimeter	0.7783068783068784	4	birbeck	-1	17	-1	1
outamet	altimeter	0.6899470899470899	5	birbeck	-1	15	-1	4
outameter	altimeter	0.8042328042328042	3	birbeck	7	17	-1	1
outemete	altimeter	0.5935185185185184	4	birbeck	25	26	-1	1
outemeter	altimeter	0.6666666666666666	3	birbeck	13	16	-1	1
outemetter	altimeter	0.6444444444444444	4	birbeck	14	18	-1	1
outermenter	altimeter	0.6262626262626262	5	birbeck	-1	13	-1	1
outermeter	altimeter	0.6444444444444444	4	birbeck	12	17	-1	1
outermetre	altimeter	0.6444444444444444	6	birbeck	-1	11	-1	1
outermiter	altimeter	0.683068783068783	5	birbeck	-1	17	-1	1
outimeter	altimeter	0.8518518518518517	2	birbeck	2	6	0	1
outmeter	altimeter	0.8055555555555555	3	birbeck	16	31	-1	3
outometre	altimeter	0.7222222222222222	5	birbeck	-1	8	-1	1
outtermiter	altimeter	0.6618566618566618	6	birbeck	-1	12	-1	1
aboule	altitude	0.6388888888888888	5	birbeck	-1	45	-1	14
actitude	altitude	0.9249999999999999	1	birbeck	0	4	0	3
alatetude	altitude	0.8312169312169313	2	birbeck	0	7	0	3
aletute	altitude	0.8507936507936509	3	birbeck	3	21	-1	3
alletude	altitude	0.8666666666666667	2	birbeck	7	11	1	2
alltitude	altitude	0.9703703703703703	1	birbeck	0	8	0	1
altechod	altitude	0.6666666666666666	5	birbeck	6	8	-1	1
altechoued	altitude	0.8094444444444445	6	birbeck	1	8	-1	1
altechud	altitude	0.825	4	birbeck	1	7	-1	1
alterchood	altitude	0.6416666666666667	7	birbeck	-1	6	-1	1
alterrude	altitude	0.8638888888888888	3	birbeck	5	15	-1	1
altertude	altitude	0.9189814814814814	2	birbeck	1	11	0	1
altetede	altitude	0.8444444444444444	2	birbeck	3	10	1	2
altetud	altitude	0.9083333333333333	2	birbeck	0	12	0	2
altetude	altitude	0.9416666666666667	1	birbeck	2	10	0	1
alteturen	altitude	0.8638888888888888	3	birbeck	-1	4	-1	1
alteytod	altitude	0.825	4	birbeck	4	9	-1	1
altidud	altitude	0.8880952380952382	2	birbeck	0	13	0	1
altiertetude	altitude	0.8833333333333333	4	birbeck	0	5	-1	1
altihoched	altitude	0.8366666666666667	5	birbeck	1	17	-1	1
altilude	altitude	0.95	1	birbeck	0	15	0	1
altitob	altitude	0.8678571428571429	3	birbeck	1	56	-1	1
altitub	altitude	0.9214285714285715	2	birbeck	0	46	0	1
altitube	altitude	0.95	1	birbeck	0	7	0	1
altitud	altitude	0.975	1	birbeck	0	7	0	1
altituded	altitude	0.9777777777777777	1	birbeck	0	3	0	2
altitued	altitude	0.975	2	birbeck	0	7	0	1
altiude	altitude	0.975	1	birbeck	0	16	0	1
altiuded	altitude	0.95	2	birbeck	0	9	0	3
altude	altitude	0.9416666666666667	2	birbeck	0	32	-1	1
altuide	altitude	0.9375	3	birbeck	0	23	0	3
altuled	altitude	0.8694444444444446	4	birbeck	0	12	-1	4
altutadue	altitude	0.8856481481481482	3	birbeck	0	9	-1	1
aoteod	altitude	0.625	5	birbeck	-1	97	-1	7
asitude	altitude	0.8321428571428573	2	birbeck	-1	14	4	7
ata	altitude	0.6388888888888888	6	birbeck	-1	28	-1	7
atain	altitude	0.6583333333333333	6	birbeck	-1	41	-1	3
atalrod	altitude	0.6071428571428571	6	birbeck	-1	19	-1	1
atasher	altitude	0.6011904761904762	6	birbeck	-1	25	-1	13
atichood	altitude	0.6666666666666666	6	birbeck	-1	11	-1	1
atitude	altitude	0.9625	1	birbeck	0	7	0	4
atlesould	altitude	0.6601851851851852	6	birbeck	-1	7	-1	1
attetude	altitude	0.8500000000000001	2	birbeck	8	13	-1	1
attitood	altitude	0.6833333333333332	4	birbeck	11	16	-1	1
autachoot	altitude	0.49074074074074076	7	birbeck	-1	10	-1	1
autee	altitude	0.6583333333333333	5	birbeck	-1	44	-1	45
autityed	altitude	0.8	4	birbeck	-1	5	-1	1
autridude	altitude	0.775	3	birbeck	-1	13	-1	1
elingtcewed	altitude	0.5598484848484849	8	birbeck	-1	15	-1	1
elit	altitude	0.5972222222222222	5	birbeck	-1	9	-1	7
elitead	altitude	0.6464285714285715	5	birbeck	-1	28	-1	6
eltitude	altitude	0.9166666666666666	1	birbeck	0	8	0	1
ettalared	altitude	0.6388888888888888	7	birbeck	-1	10	-1	1
intertourd	altitude	0.6166666666666667	7	birbeck	-1	24	-1	1
oiled	altitude	0.5472222222222222	6	birbeck	-1	47	-1	1
otchod	altitude	0.5277777777777778	6	birbeck	-1	10	-1	5
outatude	altitude	0.7777777777777778	3	birbeck	19	30	-1	1
outderer	altitude	0.5833333333333334	7	birbeck	-1	19	-1	4
outechut	altitude	0.47222222222222215	7	birbeck	-1	10	-1	1
outertod	altitude	0.5833333333333334	6	birbeck	-1	40	-1	1
outertude	altitude	0.7268518518518517	4	birbeck	16	25	-1	1
outitude	altitude	0.8333333333333334	2	birbeck	4	13	2	6
outituge	altitude	0.75	3	birbeck	-1	7	-1	1
outtide	altitude	0.7130952380952381	4	birbeck	-1	33	-1	1
all_together	altogether	0.9555555555555556	2	birbeck	0	7	0	1
alltogether	altogether	0.9757575757575758	1	birbeck	2	9	0	1
atlogeher	altogether	0.9366666666666666	3	birbeck	-1	15	0	1
alumni	alumnae	0.9095238095238095	2	birbeck	5	6	-1	1
alamina	alumni	0.826031746031746	3	birbeck	9	13	-1	2
alimui	alumni	0.8577777777777779	2	birbeck	1	36	1	3
allumi	alumni	0.9111111111111112	2	birbeck	1	41	0	8
allumine	alumni	0.888888888888889	3	birbeck	6	13	-1	1
allumini	alumni	0.888888888888889	2	birbeck	4	8	4	6
allumn	alumni	0.9111111111111112	2	birbeck	1	24	1	12
allumna	alumni	0.8793650793650793	2	birbeck	4	5	-1	1
allumnae	alumni	0.8555555555555556	3	birbeck	5	8	-1	1
allumney	alumni	0.8555555555555556	3	birbeck	3	13	-1	1
allumni	alumni	0.9619047619047619	1	birbeck	0	7	0	1
allumnie	alumni	0.9333333333333333	2	birbeck	0	5	0	3
allumny	alumni	0.8793650793650793	2	birbeck	3	16	2	3
allunie	alumni	0.8793650793650793	3	birbeck	6	32	-1	3
alluniny	alumni	0.8555555555555556	4	birbeck	-1	14	-1	2
allunmini	alumni	0.8666666666666667	3	birbeck	0	9	-1	1
almni	alumni	0.9555555555555556	1	birbeck	0	32	0	1
almue	alumni	0.7911111111111111	3	birbeck	13	60	-1	26
alongny	alumni	0.6428571428571429	4	birbeck	-1	21	-1	1
aloumey	alumni	0.7968253968253969	3	birbeck	14	52	-1	1
aluimna	alumni	0.9277777777777778	2	birbeck	3	7	-1	2
aluma	alumni	0.8933333333333334	2	birbeck	6	22	-1	3
alumanae	alumni	0.8916666666666667	3	birbeck	3	7	-1	1
alumani	alumni	0.9714285714285714	1	birbeck	0	7	0	1
alumany	alumni	0.9095238095238095	2	birbeck	4	12	1	6
alumbine	alumni	0.9166666666666667	3	birbeck	3	13	-1	3
alumi	alumni	0.9666666666666667	1	birbeck	0	24	0	3
alumie	alumni	0.9333333333333333	2	birbeck	1	40	1	10
alumin	alumni	0.9666666666666667	2	birbeck	3	14	1	3
alumini	alumni	0.9380952380952381	1	birbeck	1	9	1	2
aluminie	alumni	0.9166666666666667	2	birbeck	2	7	2	4
aluminum	alumni	0.9166666666666667	3	birbeck	-1	3	-1	1
alummne	alumni	0.9095238095238095	2	birbeck	2	6	2	4
alumn	alumni	0.9666666666666667	1	birbeck	1	17	1	4
alumna	alumni	0.9333333333333333	1	birbeck	4	5	-1	1
alumnae	alumni	0.9095238095238095	2	birbeck	6	8	-1	1
alumnee	alumni	0.9095238095238095	2	birbeck	4	9	-1	1
alumnia	alumni	0.9714285714285714	1	birbeck	2	4	1	3
alumnie	alumni	0.9714285714285714	1	birbeck	0	5	0	2
alumnigh	alumni	0.95	2	birbeck	2	12	0	1
alumnii	alumni	0.9714285714285714	1	birbeck	0	6	0	1
alumnis	alumni	0.9714285714285714	1	birbeck	0	9	0	2
alumnium	alumni	0.95	2	birbeck	3	8	-1	1
alumny	alumni	0.9333333333333333	1	birbeck	2	11	2	3
alumog	alumni	0.8666666666666666	2	birbeck	4	21	3	4
alumuna	alumni	0.9095238095238095	2	birbeck	4	7	-1	2
alumuni	alumni	0.9714285714285714	1	birbeck	2	8	0	1
alunie	alumni	0.9222222222222223	2	birbeck	0	32	0	7
alunina	alumni	0.8944444444444445	3	birbeck	2	23	-1	1
aluny	alumni	0.8755555555555556	2	birbeck	1	32	2	29
anlumni	alumni	0.9571428571428572	1	birbeck	0	5	0	1
anumny	alumni	0.7999999999999999	2	birbeck	3	26	2	3
elemni	alumni	0.7777777777777777	2	birbeck	8	30	2	3
illumna	alumni	0.746031746031746	3	birbeck	13	14	-1	2
illumni	alumni	0.8492063492063492	2	birbeck	4	15	1	2
ilumi	alumni	0.8222222222222223	2	birbeck	4	17	2	18
iluminun	alumni	0.7527777777777779	4	birbeck	7	10	-1	1
ilumni	alumni	0.888888888888889	1	birbeck	0	11	0	1
ilunni	alumni	0.7777777777777777	2	birbeck	3	92	0	1
ulluni	alumni	0.6944444444444443	3	birbeck	23	44	-1	1
ulumnigh	alumni	0.7527777777777779	3	birbeck	1	16	-1	1
umluiny	alumni	0.7158730158730159	4	birbeck	10	44	-1	1
all_way	always	0.8793650793650793	3	birbeck	3	17	-1	3
all_way's	always	0.9111111111111111	3	birbeck	3	14	-1	2
all_ways	always	0.9333333333333333	2	birbeck	1	14	1	4
allway	always	0.9111111111111112	2	birbeck	7	19	-1	2
allway's	always	0.9333333333333333	2	birbeck	5	16	-1	1
allways	always	0.9619047619047619	1	birbeck	3	16	1	3
alway	always	0.9666666666666667	1	birbeck	0	13	0	3
alway's	always	0.9714285714285714	1	birbeck	0	30	0	1
alwaysed	always	0.95	2	birbeck	2	6	0	3
lowas	always	0.8222222222222223	3	birbeck	-1	66	-1	1
an	am	0.6666666666666666	1	birbeck	8	50	-1	1
ham	am	0.0	1	birbeck	41	45	-1	1
amatuer	amateur	0.9714285714285714	2	birbeck	0	15	0	1
amibuity	ambiguity	0.937037037037037	2	birbeck	0	10	0	1
ambishion	ambition	0.9305555555555555	2	birbeck	0	8	0	1
ambision	ambition	0.95	1	birbeck	0	6	0	1
ammbision	ambition	0.9074074074074073	2	birbeck	0	10	0	1
amberlance	ambulance	0.9274074074074075	2	birbeck	2	12	0	1
ambuemce	ambulance	0.8833333333333333	3	birbeck	-1	25	-1	1
ambulence	ambulance	0.9305555555555555	1	birbeck	0	7	0	1
ammendment	amendment	0.914074074074074	1	birbeck	0	5	0	1
abaimable	amiable	0.8476190476190476	3	birbeck	1	8	-1	3
aimabable	amiable	0.8904761904761904	3	birbeck	0	11	-1	1
aimabial	amiable	0.8321428571428573	5	birbeck	1	15	-1	1
aimable	amiable	0.9571428571428572	2	birbeck	2	9	0	1
aimably	amiable	0.8642857142857143	3	birbeck	5	11	-1	1
aimaible	amiable	0.9196428571428571	3	birbeck	0	10	0	1
aimeable	amiable	0.8339285714285714	2	birbeck	4	12	4	6
aimealable	amiable	0.8242857142857142	4	birbeck	3	12	-1	1
aimeble	amiable	0.8642857142857143	3	birbeck	2	21	0	3
aimeible	amiable	0.7821428571428571	3	birbeck	10	30	-1	1
aimeualable	amiable	0.8051948051948052	5	birbeck	3	12	-1	1
aimeuball	amiable	0.8476190476190476	5	birbeck	0	24	-1	1
aimiable	amiable	0.9196428571428571	1	birbeck	0	10	0	1
aimiably	amiable	0.8321428571428573	2	birbeck	4	7	-1	1
aimible	amiable	0.8642857142857143	2	birbeck	2	21	1	7
aimmiable	amiable	0.8904761904761904	2	birbeck	0	14	0	1
aimnabul	amiable	0.8321428571428573	4	birbeck	5	12	-1	1
aimuable	amiable	0.9196428571428571	2	birbeck	0	13	0	3
aimuble	amiable	0.8642857142857143	3	birbeck	1	25	1	3
aimyable	amiable	0.9196428571428571	2	birbeck	0	8	0	2
aineable	amiable	0.7821428571428571	3	birbeck	-1	11	-1	6
alibable	amiable	0.8321428571428573	2	birbeck	-1	5	3	8
alienable	amiable	0.7571428571428571	3	birbeck	-1	8	-1	1
alliable	amiable	0.7821428571428571	2	birbeck	18	21	7	9
amable	amiable	0.9619047619047619	1	birbeck	2	23	0	4
amably	amiable	0.8793650793650793	2	birbeck	6	13	-1	1
amabull	amiable	0.8476190476190477	3	birbeck	0	8	-1	1
amaiable	amiable	0.9285714285714286	1	birbeck	0	11	0	1
ameable	amiable	0.9238095238095239	1	birbeck	2	10	2	3
ameably	amiable	0.8476190476190477	2	birbeck	6	8	-1	2
ameble	amiable	0.8793650793650793	2	birbeck	6	19	-1	1
ameiable	amiable	0.9666666666666667	1	birbeck	0	7	0	2
ameial	amiable	0.8793650793650793	3	birbeck	1	23	-1	11
amenable	amiable	0.8952380952380953	2	birbeck	8	10	-1	1
amianable	amiable	0.9555555555555556	2	birbeck	0	12	0	4
amibiable	amiable	0.9148148148148147	2	birbeck	0	8	0	2
amible	amiable	0.9666666666666667	1	birbeck	0	17	0	2
amicable	amiable	0.9708333333333333	1	birbeck	1	4	-1	1
amieable	amiable	0.9041666666666667	1	birbeck	4	8	1	2
amigably	amiable	0.9083333333333333	2	birbeck	2	5	-1	2
amim	amiable	0.8083333333333333	4	birbeck	-1	4	-1	3
amimable	amiable	0.9708333333333333	1	birbeck	0	6	0	2
aminable	amiable	0.9708333333333333	1	birbeck	0	11	0	3
amioble	amiable	0.9333333333333333	1	birbeck	0	6	0	1
ammeiable	amiable	0.8645502645502645	2	birbeck	4	6	1	2
ammiable	amiable	0.9666666666666667	1	birbeck	0	10	0	1
ammibable	amiable	0.9026455026455026	2	birbeck	0	9	0	3
ammible	amiable	0.9238095238095239	2	birbeck	0	22	1	3
ammidal	amiable	0.8476190476190477	4	birbeck	1	41	-1	1
ammyable	amiable	0.8952380952380953	2	birbeck	1	10	0	3
amnable	amiable	0.9238095238095239	1	birbeck	3	13	2	3
amnible	amiable	0.9238095238095239	2	birbeck	0	12	0	6
amuabile	amiable	0.9285714285714286	2	birbeck	0	20	0	1
amuable	amiable	0.9238095238095239	1	birbeck	0	15	0	1
amyable	amiable	0.9238095238095239	1	birbeck	0	9	0	1
